2022-01-15 22:30:04,624 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 22:30:05,947 param size = 0.046234MB
2022-01-15 22:30:05,948 Starting epoch 1/5
2022-01-15 23:07:11,452 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 23:07:12,724 param size = 0.046234MB
2022-01-15 23:07:12,725 Starting epoch 1/5
2022-01-15 23:41:21,547 train mini-batch 130, loss=1.287227e-01 accuracy=96.135496
2022-01-15 23:41:22,942 train mini-batch 131, loss=1.289602e-01 accuracy=96.105587
2022-01-15 23:41:24,283 train mini-batch 132, loss=1.293107e-01 accuracy=96.087876
2022-01-15 23:41:25,574 train mini-batch 133, loss=1.295445e-01 accuracy=96.093750
2022-01-15 23:41:26,926 train mini-batch 134, loss=1.297351e-01 accuracy=96.064815
2022-01-15 23:41:28,230 train mini-batch 135, loss=1.293217e-01 accuracy=96.070772
2022-01-15 23:41:29,592 train mini-batch 136, loss=1.285415e-01 accuracy=96.099453
2022-01-15 23:41:30,930 train mini-batch 137, loss=1.285020e-01 accuracy=96.093750
2022-01-15 23:41:32,207 train mini-batch 138, loss=1.286869e-01 accuracy=96.088129
2022-01-15 23:41:33,566 train mini-batch 139, loss=1.283118e-01 accuracy=96.116071
2022-01-15 23:41:34,910 train mini-batch 140, loss=1.278195e-01 accuracy=96.132535
2022-01-15 23:41:36,188 train mini-batch 141, loss=1.290870e-01 accuracy=96.093750
2022-01-15 23:41:37,491 train mini-batch 142, loss=1.291015e-01 accuracy=96.110140
2022-01-15 23:41:38,861 train mini-batch 143, loss=1.296956e-01 accuracy=96.115451
2022-01-15 23:41:40,124 train mini-batch 144, loss=1.293862e-01 accuracy=96.131466
2022-01-15 23:41:41,482 train mini-batch 145, loss=1.321419e-01 accuracy=96.083048
2022-01-15 23:41:42,767 train mini-batch 146, loss=1.326235e-01 accuracy=96.067177
2022-01-15 23:41:44,011 train mini-batch 147, loss=1.330581e-01 accuracy=96.040963
2022-01-15 23:41:45,308 train mini-batch 148, loss=1.331366e-01 accuracy=96.036074
2022-01-15 23:41:46,667 train mini-batch 149, loss=1.339867e-01 accuracy=96.010417
2022-01-15 23:41:47,947 train mini-batch 150, loss=1.350334e-01 accuracy=95.974752
2022-01-15 23:41:49,310 train mini-batch 151, loss=1.348096e-01 accuracy=95.990954
2022-01-15 23:41:50,591 train mini-batch 152, loss=1.344754e-01 accuracy=96.006944
2022-01-15 23:41:51,982 train mini-batch 153, loss=1.345048e-01 accuracy=96.012581
2022-01-15 23:41:53,353 train mini-batch 154, loss=1.346908e-01 accuracy=95.997984
2022-01-15 23:41:54,709 train mini-batch 155, loss=1.340642e-01 accuracy=96.023638
2022-01-15 23:41:56,055 train mini-batch 156, loss=1.341386e-01 accuracy=96.009156
2022-01-15 23:41:57,349 train mini-batch 157, loss=1.337316e-01 accuracy=96.014636
2022-01-15 23:41:58,702 train mini-batch 158, loss=1.345140e-01 accuracy=96.000393
2022-01-15 23:41:59,987 train mini-batch 159, loss=1.346307e-01 accuracy=95.996094
2022-01-15 23:42:01,385 train mini-batch 160, loss=1.344923e-01 accuracy=96.011258
2022-01-15 23:42:02,675 train mini-batch 161, loss=1.354874e-01 accuracy=95.978009
2022-01-15 23:42:04,040 train mini-batch 162, loss=1.354486e-01 accuracy=95.983512
2022-01-15 23:42:05,304 train mini-batch 163, loss=1.354132e-01 accuracy=95.979421
2022-01-15 23:42:06,646 train mini-batch 164, loss=1.351501e-01 accuracy=95.994318
2022-01-15 23:42:07,910 train mini-batch 165, loss=1.348120e-01 accuracy=96.009036
2022-01-15 23:42:09,181 train mini-batch 166, loss=1.348110e-01 accuracy=96.014222
2022-01-15 23:42:10,485 train mini-batch 167, loss=1.350492e-01 accuracy=96.000744
2022-01-15 23:42:11,841 train mini-batch 168, loss=1.343365e-01 accuracy=96.024408
2022-01-15 23:42:13,107 train mini-batch 169, loss=1.342020e-01 accuracy=96.038603
2022-01-15 23:42:14,472 train mini-batch 170, loss=1.338342e-01 accuracy=96.061769
2022-01-15 23:42:15,727 train mini-batch 171, loss=1.344105e-01 accuracy=96.057413
2022-01-15 23:42:16,972 train mini-batch 172, loss=1.342835e-01 accuracy=96.062139
2022-01-15 23:42:18,282 train mini-batch 173, loss=1.355187e-01 accuracy=96.021911
2022-01-15 23:42:19,709 train mini-batch 174, loss=1.370052e-01 accuracy=96.000000
2022-01-15 23:42:21,105 train mini-batch 175, loss=1.372691e-01 accuracy=95.996094
2022-01-15 23:42:22,418 train mini-batch 176, loss=1.372749e-01 accuracy=95.992232
2022-01-15 23:42:23,830 train mini-batch 177, loss=1.367910e-01 accuracy=96.005969
2022-01-15 23:42:25,168 train mini-batch 178, loss=1.362293e-01 accuracy=96.028282
2022-01-15 23:42:26,572 train mini-batch 179, loss=1.360693e-01 accuracy=96.041667
2022-01-15 23:42:27,897 train mini-batch 180, loss=1.358703e-01 accuracy=96.029006
2022-01-15 23:42:29,297 train mini-batch 181, loss=1.357113e-01 accuracy=96.042239
2022-01-15 23:42:30,705 train mini-batch 182, loss=1.354002e-01 accuracy=96.055328
2022-01-15 23:42:32,013 train mini-batch 183, loss=1.357627e-01 accuracy=96.042799
2022-01-15 23:42:33,384 train mini-batch 184, loss=1.363418e-01 accuracy=96.038851
2022-01-15 23:42:34,767 train mini-batch 185, loss=1.365844e-01 accuracy=96.026546
2022-01-15 23:42:36,078 train mini-batch 186, loss=1.363156e-01 accuracy=96.039439
2022-01-15 23:42:37,433 train mini-batch 187, loss=1.359827e-01 accuracy=96.052194
2022-01-15 23:42:38,714 train mini-batch 188, loss=1.360968e-01 accuracy=96.048280
2022-01-15 23:42:40,015 train mini-batch 189, loss=1.357908e-01 accuracy=96.052632
2022-01-15 23:42:41,404 train mini-batch 190, loss=1.359579e-01 accuracy=96.040576
2022-01-15 23:42:42,732 train mini-batch 191, loss=1.356814e-01 accuracy=96.053060
2022-01-15 23:42:44,116 train mini-batch 192, loss=1.354644e-01 accuracy=96.049223
2022-01-15 23:42:45,489 train mini-batch 193, loss=1.353421e-01 accuracy=96.045425
2022-01-15 23:42:46,769 train mini-batch 194, loss=1.350229e-01 accuracy=96.057692
2022-01-15 23:42:48,143 train mini-batch 195, loss=1.347893e-01 accuracy=96.069834
2022-01-15 23:42:49,530 train mini-batch 196, loss=1.345770e-01 accuracy=96.073921
2022-01-15 23:42:50,881 train mini-batch 197, loss=1.353198e-01 accuracy=96.054293
2022-01-15 23:42:52,181 train mini-batch 198, loss=1.351101e-01 accuracy=96.058417
2022-01-15 23:42:53,562 train mini-batch 199, loss=1.349301e-01 accuracy=96.062500
2022-01-15 23:42:54,857 train mini-batch 200, loss=1.350003e-01 accuracy=96.066542
2022-01-15 23:42:56,249 train mini-batch 201, loss=1.350034e-01 accuracy=96.055074
2022-01-15 23:42:57,533 train mini-batch 202, loss=1.346904e-01 accuracy=96.066810
2022-01-15 23:42:58,890 train mini-batch 203, loss=1.344076e-01 accuracy=96.070772
2022-01-15 23:43:00,178 train mini-batch 204, loss=1.343504e-01 accuracy=96.059451
2022-01-15 23:43:01,563 train mini-batch 205, loss=1.343526e-01 accuracy=96.055825
2022-01-15 23:43:02,857 train mini-batch 206, loss=1.338502e-01 accuracy=96.074879
2022-01-15 23:43:04,160 train mini-batch 207, loss=1.336477e-01 accuracy=96.086238
2022-01-15 23:43:05,469 train mini-batch 208, loss=1.343743e-01 accuracy=96.060108
2022-01-15 23:43:06,826 train mini-batch 209, loss=1.341076e-01 accuracy=96.071429
2022-01-15 23:43:08,088 train mini-batch 210, loss=1.339544e-01 accuracy=96.075237
2022-01-15 23:43:09,390 train mini-batch 211, loss=1.336556e-01 accuracy=96.086380
2022-01-15 23:43:10,677 train mini-batch 212, loss=1.331107e-01 accuracy=96.104754
2022-01-15 23:43:12,053 train mini-batch 213, loss=1.331136e-01 accuracy=96.108353
2022-01-15 23:43:13,331 train mini-batch 214, loss=1.332872e-01 accuracy=96.097384
2022-01-15 23:43:14,595 train mini-batch 215, loss=1.331056e-01 accuracy=96.100984
2022-01-15 23:43:15,905 train mini-batch 216, loss=1.327256e-01 accuracy=96.118952
2022-01-15 23:43:17,264 train mini-batch 217, loss=1.323820e-01 accuracy=96.129587
2022-01-15 23:43:18,512 train mini-batch 218, loss=1.322688e-01 accuracy=96.125856
2022-01-15 23:43:19,900 train mini-batch 219, loss=1.323117e-01 accuracy=96.122159
2022-01-15 23:43:21,225 train mini-batch 220, loss=1.325010e-01 accuracy=96.111425
2022-01-15 23:43:22,532 train mini-batch 221, loss=1.322894e-01 accuracy=96.121903
2022-01-15 23:43:23,906 train mini-batch 222, loss=1.335329e-01 accuracy=96.090247
2022-01-15 23:43:25,282 train mini-batch 223, loss=1.330661e-01 accuracy=96.100725
2022-01-15 23:43:26,561 train mini-batch 224, loss=1.335266e-01 accuracy=96.083333
2022-01-15 23:43:27,930 train mini-batch 225, loss=1.335138e-01 accuracy=96.079923
2022-01-15 23:43:29,302 train mini-batch 226, loss=1.334974e-01 accuracy=96.083425
2022-01-15 23:43:30,661 train mini-batch 227, loss=1.332917e-01 accuracy=96.086897
2022-01-15 23:43:31,955 train mini-batch 228, loss=1.336014e-01 accuracy=96.076692
2022-01-15 23:43:33,317 train mini-batch 229, loss=1.334677e-01 accuracy=96.086957
2022-01-15 23:43:34,676 train mini-batch 230, loss=1.336994e-01 accuracy=96.083604
2022-01-15 23:43:35,983 train mini-batch 231, loss=1.339543e-01 accuracy=96.066810
2022-01-15 23:43:37,312 train mini-batch 232, loss=1.337200e-01 accuracy=96.076985
2022-01-15 23:43:38,664 train mini-batch 233, loss=1.339153e-01 accuracy=96.073718
2022-01-15 23:43:39,939 train mini-batch 234, loss=1.336510e-01 accuracy=96.077128
2022-01-15 23:43:41,319 train mini-batch 235, loss=1.340904e-01 accuracy=96.067267
2022-01-15 23:43:42,675 train mini-batch 236, loss=1.343556e-01 accuracy=96.044304
2022-01-15 23:43:43,966 train mini-batch 237, loss=1.344940e-01 accuracy=96.041229
2022-01-15 23:43:45,327 train mini-batch 238, loss=1.342474e-01 accuracy=96.044718
2022-01-15 23:43:46,695 train mini-batch 239, loss=1.341872e-01 accuracy=96.054688
2022-01-15 23:43:48,057 train mini-batch 240, loss=1.339877e-01 accuracy=96.058091
2022-01-15 23:43:49,366 train mini-batch 241, loss=1.338459e-01 accuracy=96.055010
2022-01-15 23:43:50,709 train mini-batch 242, loss=1.336198e-01 accuracy=96.058385
2022-01-15 23:43:52,068 train mini-batch 243, loss=1.333781e-01 accuracy=96.061732
2022-01-15 23:43:53,367 train mini-batch 244, loss=1.330033e-01 accuracy=96.077806
2022-01-15 23:43:54,726 train mini-batch 245, loss=1.331899e-01 accuracy=96.061992
2022-01-15 23:43:56,076 train mini-batch 246, loss=1.329328e-01 accuracy=96.071609
2022-01-15 23:43:57,383 train mini-batch 247, loss=1.330043e-01 accuracy=96.062248
2022-01-15 23:43:58,755 train mini-batch 248, loss=1.331068e-01 accuracy=96.065512
2022-01-15 23:44:00,107 train mini-batch 249, loss=1.329068e-01 accuracy=96.075000
2022-01-15 23:44:01,518 train mini-batch 250, loss=1.328296e-01 accuracy=96.078187
2022-01-15 23:44:02,889 train mini-batch 251, loss=1.325270e-01 accuracy=96.087550
2022-01-15 23:44:04,272 train mini-batch 252, loss=1.324014e-01 accuracy=96.084486
2022-01-15 23:44:05,574 train mini-batch 253, loss=1.322879e-01 accuracy=96.081447
2022-01-15 23:44:06,923 train mini-batch 254, loss=1.320284e-01 accuracy=96.090686
2022-01-15 23:44:08,296 train mini-batch 255, loss=1.326995e-01 accuracy=96.087646
2022-01-15 23:44:09,680 train mini-batch 256, loss=1.326271e-01 accuracy=96.084630
2022-01-15 23:44:10,989 train mini-batch 257, loss=1.325577e-01 accuracy=96.081638
2022-01-15 23:44:12,271 train mini-batch 258, loss=1.326289e-01 accuracy=96.084701
2022-01-15 23:44:13,649 train mini-batch 259, loss=1.324631e-01 accuracy=96.081731
2022-01-15 23:44:14,948 train mini-batch 260, loss=1.324144e-01 accuracy=96.078784
2022-01-15 23:44:16,278 train mini-batch 261, loss=1.321206e-01 accuracy=96.093750
2022-01-15 23:44:17,575 train mini-batch 262, loss=1.321008e-01 accuracy=96.096721
2022-01-15 23:44:18,934 train mini-batch 263, loss=1.320222e-01 accuracy=96.105587
2022-01-15 23:44:20,305 train mini-batch 264, loss=1.320264e-01 accuracy=96.114387
2022-01-15 23:44:21,660 train mini-batch 265, loss=1.320035e-01 accuracy=96.117246
2022-01-15 23:44:22,952 train mini-batch 266, loss=1.317197e-01 accuracy=96.131788
2022-01-15 23:44:24,320 train mini-batch 267, loss=1.316875e-01 accuracy=96.128731
2022-01-15 23:44:25,668 train mini-batch 268, loss=1.313348e-01 accuracy=96.143123
2022-01-15 23:44:26,935 train mini-batch 269, loss=1.312906e-01 accuracy=96.140046
2022-01-15 23:44:28,311 train mini-batch 270, loss=1.313925e-01 accuracy=96.131227
2022-01-15 23:44:29,680 train mini-batch 271, loss=1.310789e-01 accuracy=96.139706
2022-01-15 23:44:31,037 train mini-batch 272, loss=1.308329e-01 accuracy=96.148123
2022-01-15 23:44:32,328 train mini-batch 273, loss=1.306018e-01 accuracy=96.156478
2022-01-15 23:44:33,702 train mini-batch 274, loss=1.304708e-01 accuracy=96.164773
2022-01-15 23:44:35,058 train mini-batch 275, loss=1.305114e-01 accuracy=96.150362
2022-01-15 23:44:36,338 train mini-batch 276, loss=1.308740e-01 accuracy=96.147338
2022-01-15 23:44:37,700 train mini-batch 277, loss=1.305751e-01 accuracy=96.155576
2022-01-15 23:44:39,058 train mini-batch 278, loss=1.303458e-01 accuracy=96.163754
2022-01-15 23:44:40,329 train mini-batch 279, loss=1.307246e-01 accuracy=96.155134
2022-01-15 23:44:41,693 train mini-batch 280, loss=1.304583e-01 accuracy=96.163256
2022-01-15 23:44:43,054 train mini-batch 281, loss=1.302670e-01 accuracy=96.171321
2022-01-15 23:44:44,345 train mini-batch 282, loss=1.306855e-01 accuracy=96.151723
2022-01-15 23:44:45,701 train mini-batch 283, loss=1.306667e-01 accuracy=96.154269
2022-01-15 23:44:47,060 train mini-batch 284, loss=1.308554e-01 accuracy=96.145833
2022-01-15 23:44:48,418 train mini-batch 285, loss=1.307203e-01 accuracy=96.148383
2022-01-15 23:44:49,699 train mini-batch 286, loss=1.308566e-01 accuracy=96.140026
2022-01-15 23:44:51,060 train mini-batch 287, loss=1.310811e-01 accuracy=96.126302
2022-01-15 23:44:52,350 train mini-batch 288, loss=1.309724e-01 accuracy=96.118080
2022-01-15 23:44:53,701 train mini-batch 289, loss=1.307402e-01 accuracy=96.126078
2022-01-15 23:44:55,068 train mini-batch 290, loss=1.303984e-01 accuracy=96.134021
2022-01-15 23:44:56,428 train mini-batch 291, loss=1.303476e-01 accuracy=96.125856
2022-01-15 23:44:57,724 train mini-batch 292, loss=1.301568e-01 accuracy=96.128413
2022-01-15 23:44:59,081 train mini-batch 293, loss=1.301156e-01 accuracy=96.130952
2022-01-15 23:45:00,466 train mini-batch 294, loss=1.303028e-01 accuracy=96.128178
2022-01-15 23:45:01,765 train mini-batch 295, loss=1.300266e-01 accuracy=96.141258
2022-01-15 23:45:03,060 train mini-batch 296, loss=1.298942e-01 accuracy=96.143729
2022-01-15 23:45:04,430 train mini-batch 297, loss=1.300612e-01 accuracy=96.140940
2022-01-15 23:45:05,692 train mini-batch 298, loss=1.298378e-01 accuracy=96.148620
2022-01-15 23:45:06,979 train mini-batch 299, loss=1.303745e-01 accuracy=96.140625
2022-01-15 23:45:08,304 train mini-batch 300, loss=1.303270e-01 accuracy=96.148256
2022-01-15 23:45:09,651 train mini-batch 301, loss=1.300572e-01 accuracy=96.155836
2022-01-15 23:45:10,935 train mini-batch 302, loss=1.300246e-01 accuracy=96.158210
2022-01-15 23:45:12,286 train mini-batch 303, loss=1.300134e-01 accuracy=96.155428
2022-01-15 23:45:13,648 train mini-batch 304, loss=1.299380e-01 accuracy=96.152664
2022-01-15 23:45:14,927 train mini-batch 305, loss=1.297909e-01 accuracy=96.160131
2022-01-15 23:45:16,266 train mini-batch 306, loss=1.296025e-01 accuracy=96.167549
2022-01-15 23:45:17,626 train mini-batch 307, loss=1.295802e-01 accuracy=96.169846
2022-01-15 23:45:18,917 train mini-batch 308, loss=1.294303e-01 accuracy=96.177184
2022-01-15 23:45:20,316 train mini-batch 309, loss=1.290797e-01 accuracy=96.189516
2022-01-15 23:45:21,602 train mini-batch 310, loss=1.288976e-01 accuracy=96.191720
2022-01-15 23:45:22,962 train mini-batch 311, loss=1.292285e-01 accuracy=96.183894
2022-01-15 23:45:24,253 train mini-batch 312, loss=1.292019e-01 accuracy=96.186102
2022-01-15 23:45:25,623 train mini-batch 313, loss=1.289312e-01 accuracy=96.193272
2022-01-15 23:45:26,874 train mini-batch 314, loss=1.291694e-01 accuracy=96.185516
2022-01-15 23:45:28,232 train mini-batch 315, loss=1.290183e-01 accuracy=96.187698
2022-01-15 23:45:29,528 train mini-batch 316, loss=1.288199e-01 accuracy=96.189866
2022-01-15 23:45:30,878 train mini-batch 317, loss=1.287066e-01 accuracy=96.192020
2022-01-15 23:45:32,221 train mini-batch 318, loss=1.287287e-01 accuracy=96.189263
2022-01-15 23:45:33,511 train mini-batch 319, loss=1.286906e-01 accuracy=96.186523
2022-01-15 23:45:34,872 train mini-batch 320, loss=1.285950e-01 accuracy=96.193536
2022-01-15 23:45:36,252 train mini-batch 321, loss=1.284387e-01 accuracy=96.200505
2022-01-15 23:45:37,528 train mini-batch 322, loss=1.283186e-01 accuracy=96.207430
2022-01-15 23:45:38,923 train mini-batch 323, loss=1.283100e-01 accuracy=96.204668
2022-01-15 23:45:40,208 train mini-batch 324, loss=1.281619e-01 accuracy=96.211538
2022-01-15 23:45:41,524 train mini-batch 325, loss=1.282210e-01 accuracy=96.208781
2022-01-15 23:45:42,815 train mini-batch 326, loss=1.281916e-01 accuracy=96.210818
2022-01-15 23:45:44,175 train mini-batch 327, loss=1.281913e-01 accuracy=96.212843
2022-01-15 23:45:45,447 train mini-batch 328, loss=1.284202e-01 accuracy=96.205357
2022-01-15 23:45:46,839 train mini-batch 329, loss=1.281094e-01 accuracy=96.216856
2022-01-15 23:45:48,127 train mini-batch 330, loss=1.286238e-01 accuracy=96.214124
2022-01-15 23:45:49,519 train mini-batch 331, loss=1.283826e-01 accuracy=96.220821
2022-01-15 23:45:50,928 train mini-batch 332, loss=1.284817e-01 accuracy=96.218093
2022-01-15 23:45:52,239 train mini-batch 333, loss=1.286470e-01 accuracy=96.224738
2022-01-15 23:45:53,632 train mini-batch 334, loss=1.287005e-01 accuracy=96.217351
2022-01-15 23:45:55,016 train mini-batch 335, loss=1.288309e-01 accuracy=96.205357
2022-01-15 23:45:56,301 train mini-batch 336, loss=1.290177e-01 accuracy=96.198071
2022-01-15 23:45:57,647 train mini-batch 337, loss=1.287507e-01 accuracy=96.209320
2022-01-15 23:45:58,974 train mini-batch 338, loss=1.287960e-01 accuracy=96.192847
2022-01-15 23:46:00,345 train mini-batch 339, loss=1.287074e-01 accuracy=96.199449
2022-01-15 23:46:01,666 train mini-batch 340, loss=1.287524e-01 accuracy=96.201430
2022-01-15 23:46:03,035 train mini-batch 341, loss=1.284479e-01 accuracy=96.212537
2022-01-15 23:46:04,427 train mini-batch 342, loss=1.284996e-01 accuracy=96.209913
2022-01-15 23:46:05,752 train mini-batch 343, loss=1.285738e-01 accuracy=96.207304
2022-01-15 23:46:07,196 train mini-batch 344, loss=1.285759e-01 accuracy=96.209239
2022-01-15 23:46:08,509 train mini-batch 345, loss=1.288659e-01 accuracy=96.202132
2022-01-15 23:46:09,825 train mini-batch 346, loss=1.286574e-01 accuracy=96.213076
2022-01-15 23:46:11,159 train mini-batch 347, loss=1.287158e-01 accuracy=96.210489
2022-01-15 23:46:12,519 train mini-batch 348, loss=1.285598e-01 accuracy=96.216870
2022-01-15 23:46:13,844 train mini-batch 349, loss=1.287633e-01 accuracy=96.214286
2022-01-15 23:46:15,249 train mini-batch 350, loss=1.284941e-01 accuracy=96.225071
2022-01-15 23:46:16,610 train mini-batch 351, loss=1.284078e-01 accuracy=96.226918
2022-01-15 23:46:17,915 train mini-batch 352, loss=1.284790e-01 accuracy=96.224327
2022-01-15 23:46:19,322 train mini-batch 353, loss=1.288070e-01 accuracy=96.208510
2022-01-15 23:46:20,670 train mini-batch 354, loss=1.286316e-01 accuracy=96.210387
2022-01-15 23:46:22,047 train mini-batch 355, loss=1.284958e-01 accuracy=96.216643
2022-01-15 23:46:23,402 train mini-batch 356, loss=1.284004e-01 accuracy=96.218487
2022-01-15 23:46:24,677 train mini-batch 357, loss=1.285036e-01 accuracy=96.215957
2022-01-15 23:46:26,022 train mini-batch 358, loss=1.283514e-01 accuracy=96.217792
2022-01-15 23:46:27,293 train mini-batch 359, loss=1.283248e-01 accuracy=96.215278
2022-01-15 23:46:28,624 train mini-batch 360, loss=1.283155e-01 accuracy=96.208449
2022-01-15 23:46:29,907 train mini-batch 361, loss=1.281707e-01 accuracy=96.214606
2022-01-15 23:46:31,249 train mini-batch 362, loss=1.280520e-01 accuracy=96.216426
2022-01-15 23:46:32,595 train mini-batch 363, loss=1.278191e-01 accuracy=96.222527
2022-01-15 23:46:33,866 train mini-batch 364, loss=1.278778e-01 accuracy=96.224315
2022-01-15 23:46:35,218 train mini-batch 365, loss=1.278088e-01 accuracy=96.226093
2022-01-15 23:46:36,488 train mini-batch 366, loss=1.277544e-01 accuracy=96.227861
2022-01-15 23:46:37,831 train mini-batch 367, loss=1.277215e-01 accuracy=96.229620
2022-01-15 23:46:39,155 train mini-batch 368, loss=1.277030e-01 accuracy=96.222900
2022-01-15 23:46:40,429 train mini-batch 369, loss=1.278665e-01 accuracy=96.216216
2022-01-15 23:46:41,777 train mini-batch 370, loss=1.277154e-01 accuracy=96.222204
2022-01-15 23:46:43,054 train mini-batch 371, loss=1.276002e-01 accuracy=96.223958
